id,ExpNum,Inv,MU,Plot,Month,Year,TreeNum,HT,BLC,Rad0,Rad90,Rad180,Rad270,Comments
7284,1,20,9,23,6,2003,94400,60.4,15.9,11,11,11.8,10.3,
7384,1,25,9,32,8,2013,93200,60.4,20.1,3,4.7,7.6,7.6,
118,1,17,12,12,8,2014,15200,60.5,33.4,5.5,8.8,7.8,4.6,
137,1,17,12,12,8,2014,61800,60.5,35.5,3.8,4.2,3.6,6.9,
293,1,17,12,23,8,2014,63200,60.5,18.4,18,7.9,2.7,15.4,
3091,1,13,23B,13,8,2011,2000,60.5,21.6,15.8,11.5,9.8,10.3,
3623,1,13,24,43,8,2005,62400,60.5,9.4,11.6,8.9,8.5,9.1,
559,1,15,12,43,6,2004,85200,60.6,24.7,9.2,6.7,7.4,2.9,
1301,1,22,16,31,6,2011,51600,60.6,51.3,9.8,8.8,7.4,5,Lean
1461,1,22,16,56,6,2011,2200,60.6,35,5,4.1,5.1,5.7,FT
4219,1,13,28,12,8,2007,45200,60.6,12.2,6.2,6.8,4.5,8.3,
4435,1,13,28,63,8,2007,4600,60.6,15.3,14.4,12.4,13.9,14.6,
5263,1,12,30,13,10,2011,25200,60.6,22.8,5,7.4,6.11,4.1,
5912,1,11,32B,73,7,2009,44800,60.6,36.6,8.8,12.2,10.6,0,
7199,1,25,9,23,8,2013,4100,60.6,37.6,7.4,4.1,5.8,17.1,
7303,1,22,9,23,9,2008,25100,60.6,25.5,8.8,10.6,10.3,7,
171,1,15,12,12,6,2004,50600,60.7,29.9,3.7,6.6,7,5.7,
4075,1,13,27,33,7,2007,54900,60.7,15.7,17.5,13.7,12.5,12.6,
4253,1,13,28,22,8,2007,24700,60.7,34.7,8,5.8,6.8,4.2,
5739,1,11,32A,4,7,2009,85200,60.7,30.7,6,5,9.2,6.8,
7025,1,25,9,14,8,2013,10900,60.7,7.9,12,14.5,12.9,14.4,
7068,1,22,9,14,9,2008,3400,60.7,8,15.2,12.3,9.3,18.9,
477,1,17,12,43,8,2014,25000,60.8,36.7,7.6,6.5,6.6,5.9,W. guess
1024,1,20,16,11,8,2005,32600,60.8,22.7,5.5,7.6,4.9,6.4,
1240,1,22,16,22,6,2011,73700,60.8,16.9,8.3,7.7,6.2,6.6,
3582,1,13,24,41,8,2005,74400,60.8,22.6,7.2,8.1,7.3,8.7,
5679,1,12,30,83,10,2011,55200,60.8,25.6,1.5,8.3,9.6,6.3,
7146,1,20,9,21,6,2003,64600,60.8,30.4,14.9,1,4.2,1,
1144,1,20,16,22,8,2005,53500,60.9,21.5,6,6.1,7.5,9.9,
1310,1,22,16,31,6,2011,63900,60.9,11.1,10.2,8.2,13.7,12,
1858,1,15,20,44,10,2008,95000,60.9,13.3,6.7,7.1,3.7,8.3,
7041,1,25,9,14,8,2013,65100,60.9,39.4,3.2,2,3.5,5,
1142,1,20,16,12,8,2005,52600,61,23.7,10.9,8.6,7.8,11.3,
1281,1,20,16,31,8,2005,82000,61,39.2,4.2,7.8,7.5,5.8,
1347,1,20,16,34,8,2005,73300,61,13.3,12,14,9.5,14.4,
1966,1,12,21,13,11,2011,35300,61,30.4,5.5,8.8,7.11,8.3,
2086,1,12,21,34,11,2011,53400,61,37.6,8.5,13.5,10.8,6.2,Top lean East and North
4095,1,13,27,34,7,2007,45200,61,16.6,10.6,17.6,17.9,13.3,
5660,1,12,30,83,10,2011,32700,61,40.6,4.7,3.1,5.4,4.7,
5938,1,11,32B,73,7,2009,81500,61,32.4,4.6,6.6,12.6,7.2,
26,1,13,10,11,8,2010,34400,61.1,5.8,10.4,11.2,8.11,14.11,
406,1,17,12,32,8,2014,63300,61.1,31.8,1.3,0.9,7.7,7,
544,1,15,12,43,6,2004,53100,61.1,27.7,7.3,7.6,12.8,7.7,
1578,1,13,17,14,6,2005,71800,61.1,19.6,7.2,16.1,7.8,7,
4376,1,13,28,51,8,2007,12500,61.1,41.9,6.8,5,5.9,5.4,
5653,1,12,30,83,10,2011,22400,61.1,20.9,7.8,8.1,12.7,16.8,
5838,1,11,32B,72,7,2009,1900,61.1,27.3,8.9,13,4.2,8.6,
6297,1,13,6,53,8,2010,24700,61.1,15.9,0,0,0,12.2,Big Lean
119,1,17,12,12,8,2014,20200,61.2,27.8,7.1,9.3,2.1,7.2,
269,1,17,12,23,8,2014,33000,61.2,26.5,7.6,5.8,4.6,4,
1279,1,20,16,31,8,2005,74900,61.2,11.1,8.8,8.1,10.8,6.7,
1313,1,22,16,31,6,2011,73000,61.2,34,13.2,4.4,2.4,12.3,
3618,1,13,24,43,8,2005,54500,61.2,33.3,11.9,6.7,0,5.6,"Broken Top, severely broken"
3622,1,13,24,43,8,2005,62200,61.2,44.4,2.8,6.9,3.4,0,Broken top
4301,1,13,28,31,8,2007,22700,61.2,41,5.8,7,4.2,2.3,
4335,1,13,28,31,8,2007,93200,61.2,12.3,17.5,6.5,4.1,7.8,
7149,1,20,9,21,6,2003,65000,61.2,26.3,1,2.1,10.2,2.4,
7224,1,25,9,23,8,2013,55000,61.2,18.9,5.3,10.2,10.9,9.5,
88,1,13,10,34,8,2010,32600,61.3,22.2,11.7,9.1,14.3,14.6,
427,1,15,12,32,6,2004,14300,61.3,27.8,8.6,8.8,3.7,4.5,
1097,1,22,16,11,6,2011,75000,61.3,21.3,14,7.3,3.5,12.1,FT
3308,1,13,23B,22,8,2011,94600,61.3,31.5,8.6,6.9,2.8,6.5,WT
5657,1,12,30,83,10,2011,24300,61.3,24,0,3.1,8.11,14.2,"45° lean, FT"
7148,1,20,9,21,6,2003,64900,61.3,27.1,8.2,1.5,2.4,8.1,
7171,1,22,9,21,9,2008,24400,61.3,29.6,0,3.8,6.2,4.3,
1508,1,22,16,56,6,2011,72600,61.4,19.3,5.4,1.7,3.5,7,
1913,1,15,20,55,10,2008,42100,61.4,34.5,3,6.4,13.6,0,lean S
4395,1,13,28,51,8,2007,34300,61.4,21.9,4,5.5,3.6,5,
5743,1,11,32A,4,7,2009,93900,61.4,21.3,8.1,7.5,7.3,4.4,
5856,1,11,32B,72,7,2009,42100,61.4,30.5,10.7,9.6,8.8,9.3,
5942,1,11,32B,73,7,2009,84100,61.4,29.4,3.7,13.6,15.7,13.6,
7110,1,25,9,21,8,2013,54700,61.4,31.2,7.5,9.4,8.1,3.8,
1115,1,20,16,22,8,2005,12900,61.5,7.9,6.5,3.1,14,7.8,
3305,1,13,23B,22,8,2011,94000,61.5,36.8,3.5,2.6,6.6,5.2,
7187,1,22,9,21,9,2008,72800,61.5,18.8,10.6,9,8.3,7.9,
390,1,17,12,32,8,2014,33900,61.6,13.7,9.3,6.5,1.8,16.5,
1271,1,20,16,31,8,2005,60800,61.6,45.3,8.8,4.7,5.5,8.5,Broken top
1580,1,13,17,14,6,2005,74400,61.6,15.9,5.2,3.2,8.6,7.1,
1856,1,15,20,44,10,2008,94600,61.6,18.3,7.6,10.5,12.3,8.6,
6296,1,13,6,53,8,2010,24600,61.6,8.6,11.3,7.7,10.6,11.1,Lean
7204,1,25,9,23,8,2013,12900,61.6,16.6,7.4,6.3,9.4,10.9,
2148,1,12,22,31,8,2014,14200,61.7,18,9.3,9.2,9.7,15,
3347,1,13,23B,31,8,2011,24900,61.7,27.7,3.5,6.6,8,6,
3629,1,13,24,43,8,2005,72900,61.7,27.3,10.3,4,2.9,4.6,
4198,1,13,27,64,7,2007,95200,61.7,31.3,13,8.4,7.9,10.8,
4447,1,13,28,63,8,2007,22500,61.7,19.8,7.5,5.9,7.9,6.5,
314,1,17,12,23,8,2014,91800,61.8,24.2,,,,,"Water in plot, no measurements"
1595,1,13,17,24,6,2005,43300,61.8,13.9,6.7,8.9,8.7,4,
2078,1,12,21,34,11,2011,43900,61.8,32.5,4.8,5.4,7,4.8,
4329,1,13,28,31,8,2007,83100,61.8,31.3,3.7,10.8,12.8,9.9,
201,1,17,12,15,8,2014,40800,61.9,21.7,6.9,5.8,6.3,5.1,
4160,1,13,27,62,7,2007,84500,61.9,28.1,4.5,8.2,10,4.2,
5980,1,11,32B,83,7,2009,72100,61.9,14.9,24.3,19.9,13.1,13.8,
7150,1,20,9,21,6,2003,72800,61.9,19.3,8.4,5,8.9,6.3,
1002,1,13,15,44,8,2007,63600,62,23.7,8.3,2,9.2,8.6,
1247,1,22,16,22,6,2011,95200,62,17.4,11.3,18.1,12.3,4.6,
1995,1,12,21,13,11,2011,90800,62,23.5,0.11,6.2,10.9,7,
3452,1,13,24,22,8,2005,33900,62,26.1,5.5,4.3,8,4.6,
405,1,17,12,32,8,2014,63000,62.1,19.8,10.2,11.3,12,5.5,
531,1,15,12,43,6,2004,24001,62.1,22.6,8.9,8.2,5.1,7.1,
1011,1,20,16,11,8,2005,2600,62.1,24,7.5,7.7,6.9,7.7,Forked top
1318,1,22,16,31,6,2011,82000,62.1,40.7,49,7.2,6.6,2.4,South - guess
1910,1,15,20,55,10,2008,35100,62.1,23.8,12.9,10.8,5.4,6.8,
1919,1,15,20,55,10,2008,53500,62.1,29.1,14.4,12.8,13.9,8.6,
4178,1,13,27,64,7,2007,42900,62.1,28.8,10.4,11.8,10.9,9,
4304,1,13,28,31,8,2007,24900,62.1,9.9,8,2.1,4,18,
7354,1,25,9,32,8,2013,44700,62.1,10.6,7.9,7.6,10,11.5,
7490,1,22,9,32,9,2008,92500,62.1,14.1,3.6,3.7,4.2,2.4,
169,1,15,12,12,6,2004,44100,62.2,26.3,4.1,7.3,12.2,11,
1191,1,22,16,12,6,2011,62300,62.2,9.7,18.2,9.4,12.3,11.1,lean
1908,1,15,20,55,10,2008,31400,62.2,25.9,14.3,11.3,6.3,4.8,
3508,1,13,24,31,8,2005,51500,62.2,27.8,4.7,3.7,4.4,2.7,Forked top
5038,1,13,29B,11,7,2011,5400,62.2,27.9,4,14.1,4.4,1.1,Lean
7251,1,20,9,23,6,2003,14200,62.2,30.8,7.4,4.2,3.6,7.1,
7259,1,20,9,23,6,2003,25100,62.2,24.3,7,8,5.4,3,
172,1,15,12,12,6,2004,52600,62.3,13.8,13.2,10.2,11.2,12.7,
373,1,15,12,23,6,2004,74500,62.3,23.9,10,11.1,10.1,10.3,
1879,1,15,20,51,10,2008,52300,62.3,24.5,16.1,13.8,19.3,5.6,Forked top
3510,1,13,24,31,8,2005,53600,62.3,26,5.3,0,0,6.9,
4317,1,13,28,31,8,2007,53100,62.3,39.4,2.9,6.4,6,5.9,
5256,1,12,30,13,10,2011,14400,62.3,20,10.3,14.5,19.11,10.8,
484,1,17,12,43,8,2014,43600,62.4,29,8.2,10.6,10.8,8,
529,1,15,12,43,6,2004,14900,62.4,35.5,1,21.3,19.4,4.8,
3519,1,13,24,31,8,2005,63300,62.4,31.4,3,3.2,1.7,4,
4089,1,13,27,33,7,2007,85300,62.4,24.4,12.5,8.3,12,10.1,
298,1,17,12,23,8,2014,65100,62.5,17.6,7.7,7.1,9.6,8.9,
1909,1,15,20,55,10,2008,35000,62.5,22,4.3,4.5,14,11.9,
3633,1,13,24,43,8,2005,73400,62.5,19.4,1,5.4,8.2,8.5,
6185,1,13,6,14,8,2010,85200,62.5,34.5,7,5.4,6.9,5.7,
7169,1,22,9,21,9,2008,22500,62.5,33.6,7.2,1.7,7.1,10.9,FT
1119,1,20,16,22,8,2005,14800,62.6,13.6,13.8,7.2,14.7,5.3,
1324,1,20,16,34,8,2005,13900,62.6,20.5,10.2,8.3,8.2,4.4,
1768,1,15,20,35,10,2008,71100,62.6,14,13.2,8.2,12.3,14.6,
3603,1,13,24,43,8,2005,33600,62.6,5.5,8.8,6.6,6.5,6.3,
4103,1,13,27,34,7,2007,80400,62.6,16.1,10.2,9.7,13.6,12.2,
4140,1,13,27,62,7,2007,13600,62.6,24.9,7.3,8.11,9.11,9.5,
5647,1,12,30,83,10,2011,3900,62.6,22.3,8.2,9,5.7,6.8,Dead top
7104,1,25,9,21,8,2013,33600,62.6,29.5,5.4,5.4,8.1,11.6,
7144,1,20,9,21,6,2003,54700,62.6,29.3,7.3,8.5,9.4,5,
2118,1,12,21,34,11,2011,92700,62.7,30.3,6.5,7.1,9.7,12.8,
7061,1,20,9,14,6,2003,54800,62.7,11.8,4.7,13.3,13.7,6.2,
7253,1,20,9,23,6,2003,14700,62.7,31.2,12.6,11.6,0,4.1,
432,1,15,12,32,6,2004,24800,62.8,30.5,7.4,7,0,6,
1512,1,22,16,56,6,2011,74900,62.8,7.9,3.3,2.5,12.8,13.8,
1525,1,13,17,11,6,2005,3200,62.8,46.7,4.9,11.4,0,0,Broken top
4211,1,13,28,12,8,2007,32300,62.8,15.4,6.4,7.3,7.5,6.6,
4390,1,13,28,51,8,2007,33400,62.8,14.1,9.4,11.8,8.9,12.1,
5703,1,11,32A,4,7,2009,1800,62.8,21.9,0.6,7.8,5.4,12.7,
7065,1,20,9,14,6,2003,84700,62.8,12,7.7,9.2,15.9,8.7,
7137,1,20,9,21,6,2003,24900,62.8,23.8,7.2,7.4,9,9.8,
7401,1,20,9,32,6,2003,24300,62.8,25,10.4,5.5,8.4,8.6,Broken top
202,1,17,12,15,8,2014,43100,62.9,40.4,5.9,5.4,4.9,7,
1386,1,22,16,34,6,2011,73300,62.9,12.9,14.1,10.3,9.5,15.4,FT
1960,1,12,21,13,11,2011,24700,62.9,17.9,11.6,8.2,9.4,12,FT
3621,1,13,24,43,8,2005,54900,62.9,44,0.6,4.7,3.1,4.3,Broken top
4324,1,13,28,31,8,2007,75000,62.9,38.9,5.8,6.9,1.63,1.7,
5936,1,11,32B,73,7,2009,74700,62.9,45.7,5.4,7.8,7.6,3.8,
148,1,17,12,12,8,2014,85100,63,17.7,14.8,14.2,1.1,1.6,
368,1,15,12,23,6,2004,64000,63,26.9,7.4,6.6,13.9,10.9,
4111,1,13,27,61,7,2007,22900,63,22.1,6.5,8.7,11.11,7.2,
4467,1,13,28,63,8,2007,83200,63,25.1,6.5,6.8,9.3,7.4,
5687,1,12,30,83,10,2011,71500,63,28.3,5.11,3,4.2,10,
5746,1,11,32A,13,7,2009,3400,63,17.1,9,13.3,6.1,9.2,FT
7444,1,22,9,32,9,2008,4200,63,24,11.9,8.8,12,10.8,FT
1216,1,22,16,22,6,2011,12900,63.1,7.3,7.9,3.8,4,10.5,
1590,1,13,17,24,6,2005,15100,63.1,22.1,14.4,15.8,2.8,7,Broken top
3474,1,13,24,22,8,2005,85100,63.1,19.4,6.6,5.2,5,5.8,
3594,1,13,24,41,8,2005,95200,63.1,31.2,7.8,10.3,11.2,8.9,
306,1,17,12,23,8,2014,81800,63.2,20.6,,,,,"Water in plot, no measurements"
5757,1,11,32A,13,7,2009,22800,63.2,27.1,6.4,3.9,2.4,4.6,
5775,1,11,32A,13,7,2009,61400,63.2,24.7,4.6,4,3.3,3.8,
7189,1,22,9,21,9,2008,81400,63.2,29,2.7,3.5,6.3,4.8,
7456,1,22,9,32,9,2008,24300,63.2,17.5,10.2,4.8,10.9,8.8,
1316,1,22,16,31,6,2011,74900,63.3,11.1,10.3,7.4,13.3,11,
1352,1,20,16,34,8,2005,83900,63.3,44.5,7.2,8.8,14.2,7.8,
1539,1,13,17,11,6,2005,51800,63.3,31.6,3.2,3.3,6.8,3.6,"Broken Top, Forked Top, Weeviled Top"
1648,1,13,17,33,6,2005,95300,63.3,18.8,14.8,8.5,9.3,8.9,
1900,1,15,20,55,10,2008,3400,63.3,30.2,2.3,10.8,16.4,11.7,lean S
3515,1,13,24,31,8,2005,54800,63.3,25,2.2,7.7,21.5,3,
3627,1,13,24,43,8,2005,65000,63.3,10.5,11.6,4.9,10.4,5.9,
488,1,17,12,43,8,2014,52500,63.4,9.6,13.6,7.7,6.3,11.7,
1180,1,22,16,12,6,2011,23900,63.4,6.8,9.1,10.9,15.8,13.3,
3449,1,13,24,22,8,2005,32800,63.4,14,2.7,5.3,6.9,4.9,
3502,1,13,24,31,8,2005,42200,63.4,18.5,9.6,9.4,9.9,7.7,Broken top
3527,1,13,24,31,8,2005,72300,63.4,19.5,4,6.2,3.2,4.9,
4154,1,13,27,62,7,2007,53900,63.4,15.5,4.1,6,8.8,10,lean
4378,1,13,28,51,8,2007,14500,63.4,35.7,4.9,9.7,12.5,5.7,
5680,1,12,30,83,10,2011,60500,63.4,22.5,9.6,10.2,6.1,8.4,
7311,1,22,9,23,9,2008,52700,63.4,11,12.9,14.8,9.4,10,
1378,1,22,16,34,6,2011,54100,63.5,19.4,9.1,14.1,13.3,1,FT
5928,1,11,32B,73,7,2009,62900,63.5,34.2,5.5,5.2,15.8,12.5,
7168,1,22,9,21,9,2008,15200,63.5,32.2,7.3,5.3,4.9,6,
7183,1,22,9,21,9,2008,64600,63.5,33.8,8.6,7.1,7.1,0,
179,1,15,12,12,6,2004,73500,63.6,26.2,11.1,11.5,7.6,5.1,
284,1,17,12,23,8,2014,51900,63.6,22.8,10.4,10.2,9.2,12.8,
1839,1,15,20,44,10,2008,44900,63.6,27,13,0,11.4,10.3,
1863,1,15,20,51,10,2008,3700,63.6,33.1,4.2,5.3,11,5.5,
2096,1,12,21,34,11,2011,63100,63.6,28.2,7.7,6.1,2.5,6.1,
5961,1,11,32B,83,7,2009,24100,63.6,21.6,18.8,13.4,7.6,6.2,
7172,1,22,9,21,9,2008,24900,63.6,32.8,5.6,8.1,6.8,9.1,
1394,1,22,16,34,6,2011,91900,63.7,14,13.8,13.9,9.1,11.9,
1929,1,15,20,55,10,2008,74400,63.7,22.3,7.8,4.8,13.3,13.4,
3460,1,13,24,22,8,2005,53400,63.7,22.7,7.2,11.7,7.7,12.1,
4469,1,13,28,63,8,2007,90700,63.7,32.6,2.3,2.2,7.2,4.4,
5694,1,12,30,83,10,2011,83100,63.7,22.7,3.7,7.1,8.3,2.2,
6279,1,13,6,42,8,2010,61300,63.7,15.3,13.5,11.8,15.4,8,BT
7188,1,22,9,21,9,2008,74100,63.7,13.7,0,12.9,9.2,9.7,
58,1,13,10,23,8,2010,4000,63.8,14.8,14,8.9,10.7,5.5,
280,1,17,12,23,8,2014,42000,63.8,22.7,5.7,6.6,5.8,5.7,
1014,1,20,16,11,8,2005,11700,63.8,13,10.1,14,16.8,10.1,
1092,1,22,16,11,6,2011,72300,63.8,13.5,6.7,11.7,17.8,14.5,North - guess
1562,1,13,17,14,6,2005,25200,63.8,15.7,7.7,14,17.9,6.3,
1607,1,13,17,24,6,2005,95100,63.8,11,8.9,14,7.3,6.9,
5979,1,11,32B,83,7,2009,65100,63.8,46.8,14.4,5.5,13.9,13.8,South Radii Guess
7116,1,25,9,21,8,2013,64900,63.8,41.1,5.9,1.3,6,8.3,
7179,1,22,9,21,9,2008,54700,63.8,28.9,7.2,7.3,6.8,3.6,
84,1,13,10,34,8,2010,12900,63.9,23.5,3.7,6.8,3,3.6,
1232,1,22,16,22,6,2011,44400,63.9,11.7,6.5,15.4,16.9,13.1,
3640,1,13,24,43,8,2005,92300,63.9,26.1,7.2,5,8.1,10.3,Broken top
7099,1,25,9,21,8,2013,15200,63.9,37.2,7.9,6.2,8,5.2,
548,1,15,12,43,6,2004,61300,64,14.3,10.2,5.8,7.2,8.3,
2083,1,12,21,34,11,2011,45100,64,37.5,7,10.6,9.2,8,Top lean East
5793,1,11,32A,13,7,2009,94900,64,12.3,2,1.1,9.9,9.3,
5923,1,11,32B,73,7,2009,60800,64,36.2,0,0,9,14.2,
183,1,15,12,12,6,2004,85000,64.1,35.2,6.3,5.5,6.9,8.8,
225,1,17,12,15,8,2014,93800,64.1,29.2,0,8.7,10.7,9,
241,1,15,12,15,6,2004,44200,64.1,19,10.5,17.9,3.7,7.3,
3504,1,13,24,31,8,2005,50300,64.1,16.1,8.8,0,7.5,5.4,Broken top
7085,1,22,9,14,9,2008,84700,64.1,11.8,7.4,10.8,14.3,8.4,
1234,1,22,16,22,6,2011,53500,64.2,20.9,5.5,8.1,6.6,8.9,
1875,1,15,20,51,10,2008,42800,64.2,41.7,2.9,5,6.7,4.3,
2154,1,12,22,31,8,2014,23700,64.2,16.9,9.4,15.1,16.4,12.1,"WT, BT"
3526,1,13,24,31,8,2005,72200,64.2,27,4.3,10.7,1.4,4.6,
4412,1,13,28,51,8,2007,63500,64.2,24.3,5.9,10.4,10.9,8.1,
5930,1,11,32B,73,7,2009,64000,64.2,31.2,12.4,8.9,13.8,13.3,
5934,1,11,32B,73,7,2009,73400,64.2,28.7,6.6,9.7,13.5,11,FT / BT
5957,1,11,32B,83,7,2009,21700,64.2,29.5,6.1,4.3,7.8,9.2,
1276,1,20,16,31,8,2005,73000,64.3,36.4,10.5,4.5,4.4,8.2,
2066,1,12,21,34,11,2011,24500,64.3,29.9,5.1,3.5,3.11,6.1,
4254,1,13,28,22,8,2007,33800,64.3,36.6,5.6,4.1,7.5,8.9,
29,1,13,10,11,8,2010,42700,64.4,17.4,11.3,10.3,16,16.3,
233,1,15,12,15,6,2004,13900,64.4,12.9,9,9.2,9.1,9.7,
476,1,17,12,43,8,2014,21100,64.4,22.8,7.3,10,11.1,12.3,N. guess
1933,1,15,20,55,10,2008,84900,64.4,28,7.9,7.3,7.8,7.8,
3173,1,13,23B,13,8,2011,91100,64.4,28.1,2.8,4.5,5.1,7.7,
1179,1,22,16,12,6,2011,14800,64.5,12.4,5.6,7.1,13.1,14.5,
1446,1,20,16,56,8,2005,73200,64.5,15.1,13.6,1.6,5.1,12.5,
5921,1,11,32B,73,7,2009,54900,64.5,39.9,10,16.5,11.4,6,
7151,1,20,9,21,6,2003,74100,64.5,11.4,4,12,10.6,11.5,
27,1,13,10,11,8,2010,34500,64.6,21,7.3,13.5,12.1,13.6,
220,1,17,12,15,8,2014,84700,64.6,9.3,10.1,11.7,13,10.4,
1670,1,15,20,12,10,2008,63300,64.6,11,8.1,6.6,12.9,20.9,
4287,1,13,28,22,8,2007,85100,64.6,19.7,8.7,4.7,5.9,13.4,
5870,1,11,32B,72,7,2009,75000,64.6,35.2,4.4,16.9,6.3,0.4,
4358,1,13,28,43,8,2007,63600,64.7,18.4,6,13.9,16.1,3.6,
5898,1,11,32B,73,7,2009,33600,64.7,27.8,9.5,12.3,12.5,13.4,BT
228,1,15,12,15,6,2004,3600,64.8,8,4.3,13.1,19.6,18.5,
1056,1,22,16,11,6,2011,2600,64.8,23.3,6.9,6.8,7.8,6.9,FT
1440,1,20,16,56,8,2005,62900,64.8,6,5.9,13.8,10.3,5.1,
3644,1,13,24,43,8,2005,95000,64.8,15.3,9.8,13.7,4.9,3.7,
4459,1,13,28,63,8,2007,61700,64.8,10,19,6.2,16.3,9.7,
7256,1,20,9,23,6,2003,24200,64.8,12.7,8.8,9.9,8.3,8.3,
4286,1,13,28,22,8,2007,84900,64.9,20.9,11.3,3.4,8.8,18.1,
4298,1,13,28,31,8,2007,12600,64.9,26.1,9.1,3.5,3.1,5.3,
7045,1,25,9,14,8,2013,92800,64.9,6.6,14.9,11.2,9.6,15.8,
7214,1,25,9,23,8,2013,25100,64.9,34.6,4.9,7.1,8.3,8.2,
7333,1,25,9,32,8,2013,4200,64.9,34.8,10.4,10.1,10.7,9.5,FT
247,1,15,12,15,6,2004,62000,65,31.1,10.3,5.4,4.4,7.4,
1883,1,15,20,51,10,2008,61700,65,24.7,5.7,7.2,5,10.9,
4107,1,13,27,61,7,2007,14300,65,22.9,8.1,5.1,10.11,14.3,
5920,1,11,32B,73,7,2009,54800,65,20.4,0,0,29.3,25.6,Hard Lean West / Guess TH
7147,1,20,9,21,6,2003,64700,65,27.9,7.6,1,12.7,4.3,
126,1,17,12,12,8,2014,34500,65.1,9.8,5.3,5.5,7.1,8.6,
240,1,15,12,15,6,2004,43800,65.1,17.1,7.5,14.2,17.7,18.3,
250,1,15,12,15,6,2004,73800,65.1,22.6,8.8,7.8,8.3,7.6,
1091,1,22,16,11,6,2011,64200,65.1,24.4,8.2,8,8,9.8,
1224,1,22,16,22,6,2011,23300,65.1,6.3,16.5,8.1,9.8,8.2,
1345,1,20,16,34,8,2005,64700,65.1,17,11,15.4,14.3,6.9,Broken top
1401,1,20,16,56,8,2005,4500,65.1,13.6,10.2,13.4,10.2,10.1,
1538,1,13,17,11,6,2005,50800,65.1,45.1,7.7,2.6,5.9,6.7,
5676,1,12,30,83,10,2011,54600,65.1,31.5,7,2.11,5.7,0.3,
5905,1,11,32B,73,7,2009,43000,65.1,48.9,5.4,4.7,5.5,6.5,
5940,1,11,32B,73,7,2009,83900,65.1,39,16,12.4,13.4,7.2,BT
5943,1,11,32B,73,7,2009,90500,65.1,39.7,6.6,6.7,12.8,8.6,
1231,1,22,16,22,6,2011,41900,65.2,37.8,5.1,7.3,9.7,2.6,
1433,1,20,16,56,8,2005,44100,65.2,16.9,9.3,7.4,15.9,12.3,
2057,1,12,21,34,11,2011,21200,65.2,42.4,4.5,5.7,4.1,6.9,
3525,1,13,24,31,8,2005,71900,65.2,9.1,8.9,11.7,2.6,7.4,
5109,1,13,29B,11,7,2011,94500,65.2,38.1,4,6.2,1.4,1.3,
5982,1,11,32B,83,7,2009,72900,65.2,11,14.4,14,12.5,8.4,
7208,1,25,9,23,8,2013,14700,65.2,30.7,8.5,12.2,2.5,3.1,
160,1,15,12,12,6,2004,20200,65.3,23.5,9.9,9,6,4.9,
281,1,17,12,23,8,2014,42900,65.3,18.8,5,13.7,11.8,7.3,
1107,1,20,16,22,8,2005,3000,65.3,23.9,13,4.2,4.9,11.4,East - guess
1309,1,22,16,31,6,2011,62800,65.3,28.3,12.5,14.1,9.3,7.6,North - guess
1360,1,22,16,34,6,2011,13900,65.3,21.9,8.7,7.9,7.4,4.3,FT
1554,1,13,17,14,6,2005,10300,65.3,18.9,12.3,8.9,15.2,11.6,
1660,1,15,20,12,10,2008,35100,65.3,35.8,5.8,5.6,6.2,4.9,
4425,1,13,28,51,8,2007,84900,65.3,29.9,9.6,5.8,10.5,10.5,
4191,1,13,27,64,7,2007,63400,65.4,24.2,7.1,0,0,0,lean
7071,1,22,9,14,9,2008,13800,65.4,7.9,12.4,13.7,14.8,13.6,
475,1,17,12,43,8,2014,14900,65.5,38,6.1,14.5,14.5,1.8,lean
1530,1,13,17,11,6,2005,22400,65.5,27,9.7,9.8,5.5,8.8,
4383,1,13,28,51,8,2007,23000,65.5,21.1,10.6,11.6,7,7.3,
564,1,15,12,43,6,2004,94900,65.6,25.4,10.8,7.3,9.2,8,
1663,1,15,20,12,10,2008,43400,65.6,33.8,6,5.3,12.2,6.8,
1777,1,15,20,35,10,2008,90600,65.6,17.9,10.3,7.5,6.5,11.9,E - best guess b/c of overlap
182,1,15,12,12,6,2004,84600,65.7,30.5,9,6,7.4,4.4,
1130,1,20,16,22,8,2005,32600,65.7,39.2,5.6,6.7,7.7,8,
1141,1,20,16,22,8,2005,52200,65.7,22.7,10.7,6.5,12.1,13.8,
1328,1,20,16,34,8,2005,22800,65.7,30,4.9,6.2,3.2,13.5,
1589,1,13,17,24,6,2005,14800,65.7,26.3,8.1,8,8.2,8.3,South a guess
5931,1,11,32B,73,7,2009,64100,65.7,41.3,17.3,0,0,0,
149,1,17,12,12,8,2014,85200,65.8,17.2,14.9,10.1,15.4,21.1,
1059,1,22,16,11,6,2011,11700,65.8,17.1,8.1,14.6,16.8,10.8,
4315,1,13,28,31,8,2007,45000,65.8,42.1,4.8,10.2,7.7,3.8,Weeviled top
7209,1,25,9,23,8,2013,14800,65.8,15.7,16.2,8.3,9.8,9.7,
4123,1,13,27,61,7,2007,63300,65.9,26.6,7.7,7.4,7.4,2.1,lean
5907,1,11,32B,73,7,2009,44300,65.9,35.9,9.7,9.5,14.5,8.4,
229,1,15,12,15,6,2004,4000,66,33.4,6.8,8.4,4.2,10.1,
317,1,17,12,23,8,2014,93300,66,22.9,,,,,"Water in plot, no measurements"
1619,1,13,17,31,6,2005,54900,66,21.9,17.3,5.8,11.9,14.4,
